,load_w,datetime,profile_id
376,1889.212501425969,2021-01-04 21:00:00+00:00,0
377,1427.5199870423314,2021-01-04 21:15:00+00:00,0
378,1095.9905662023066,2021-01-04 21:30:00+00:00,0
379,722.1411453622815,2021-01-04 21:45:00+00:00,0
380,580.9397245222565,2021-01-04 22:00:00+00:00,0
381,578.2033880308227,2021-01-04 22:15:00+00:00,0
382,566.290051539389,2021-01-04 22:30:00+00:00,0
383,637.5037150479551,2021-01-04 22:45:00+00:00,0
384,728.5091297833109,2021-01-04 23:00:00+00:00,0
385,918.5308761854108,2021-01-04 23:15:00+00:00,0
386,802.3120411130508,2021-01-04 23:30:00+00:00,0
387,862.002206040692,2021-01-04 23:45:00+00:00,0
388,963.043370968332,2021-01-05 00:00:00+00:00,0
389,1201.8799353622271,2021-01-05 00:15:00+00:00,0
390,1033.9644997561206,2021-01-05 00:30:00+00:00,0
391,1030.419064150016,2021-01-05 00:45:00+00:00,0
392,1062.9816285439094,2021-01-05 01:00:00+00:00,0
393,1204.5557260077771,2021-01-05 01:15:00+00:00,0
394,1071.0518234716458,2021-01-05 01:30:00+00:00,0
395,1101.603920935513,2021-01-05 01:45:00+00:00,0
396,1141.8130183993808,2021-01-05 02:00:00+00:00,0
397,1347.753917551072,2021-01-05 02:15:00+00:00,0
398,1213.1668167027633,2021-01-05 02:30:00+00:00,0
399,1100.6407158544532,2021-01-05 02:45:00+00:00,0
400,996.6366150061446,2021-01-05 03:00:00+00:00,0
401,1127.6522567283807,2021-01-05 03:15:00+00:00,0
402,1150.0278984506158,2021-01-05 03:30:00+00:00,0
403,1030.765540172852,2021-01-05 03:45:00+00:00,0
404,1075.185181895087,2021-01-05 04:00:00+00:00,0
405,1160.9109700618208,2021-01-05 04:15:00+00:00,0
406,1103.735758228553,2021-01-05 04:30:00+00:00,0
407,1091.033546395287,2021-01-05 04:45:00+00:00,0
408,1284.5043345620206,2021-01-05 05:00:00+00:00,0
409,2395.43506072104,2021-01-05 05:15:00+00:00,0
410,2955.197637313013,2021-01-05 05:30:00+00:00,0
411,2341.3428475339338,2021-01-05 05:45:00+00:00,0
412,2720.074633061492,2021-01-05 06:00:00+00:00,0
413,2540.9212129596376,2021-01-05 06:15:00+00:00,0
414,3939.289091333768,2021-01-05 06:30:00+00:00,0
415,3039.7742044266924,2021-01-05 06:45:00+00:00,0
416,2807.9732252853278,2021-01-05 07:00:00+00:00,0
417,2345.2291041974577,2021-01-05 07:15:00+00:00,0
418,1951.19724577038,2021-01-05 07:30:00+00:00,0
419,1968.3355487177669,2021-01-05 07:45:00+00:00,0
420,1905.3658516651549,2021-01-05 08:00:00+00:00,0
421,2320.2539102935148,2021-01-05 08:15:00+00:00,0
422,1846.0346238695065,2021-01-05 08:30:00+00:00,0
423,1776.3363684080296,2021-01-05 08:45:00+00:00,0
424,1784.2615406556547,2021-01-05 09:00:00+00:00,0
425,1772.641013866592,2021-01-05 09:15:00+00:00,0
426,1612.8884870775294,2021-01-05 09:30:00+00:00,0
427,1572.086960288467,2021-01-05 09:45:00+00:00,0
428,2529.1704880767925,2021-01-05 10:00:00+00:00,0
429,1633.1488358219672,2021-01-05 10:15:00+00:00,0
430,1538.0122381445294,2021-01-05 10:30:00+00:00,0
431,1479.588640467092,2021-01-05 10:45:00+00:00,0
432,1565.0120427896456,2021-01-05 11:00:00+00:00,0
433,2235.141266548296,2021-01-05 11:15:00+00:00,0
434,1545.083253888591,2021-01-05 11:30:00+00:00,0
435,1681.597693864234,2021-01-05 11:45:00+00:00,0
436,1442.8182771102677,2021-01-05 12:00:00+00:00,0
437,1401.0070184135434,2021-01-05 12:15:00+00:00,0
438,1474.3615718395508,2021-01-05 12:30:00+00:00,0
439,1338.837125265557,2021-01-05 12:45:00+00:00,0
440,1309.6736786915644,2021-01-05 13:00:00+00:00,0
441,1402.7135777314531,2021-01-05 13:15:00+00:00,0
442,1353.359476771342,2021-01-05 13:30:00+00:00,0
443,1396.1573758112322,2021-01-05 13:45:00+00:00,0
444,1281.002274851121,2021-01-05 14:00:00+00:00,0
445,1335.312518732867,2021-01-05 14:15:00+00:00,0
446,2028.190762614612,2021-01-05 14:30:00+00:00,0
447,3358.8350064963583,2021-01-05 14:45:00+00:00,0
448,3057.5632503781044,2021-01-05 15:00:00+00:00,0
449,1883.8861937422237,2021-01-05 15:15:00+00:00,0
450,1939.7931371063432,2021-01-05 15:30:00+00:00,0
451,1858.3390804704625,2021-01-05 15:45:00+00:00,0
452,2030.6160238345808,2021-01-05 16:00:00+00:00,0
453,1758.8728478337807,2021-01-05 16:15:00+00:00,0
454,1638.8046718329806,2021-01-05 16:30:00+00:00,0
455,1536.8624958321795,2021-01-05 16:45:00+00:00,0
456,1636.4733198313795,2021-01-05 17:00:00+00:00,0
457,2256.769006163651,2021-01-05 17:15:00+00:00,0
458,2680.677737628316,2021-01-05 17:30:00+00:00,0
459,1590.361378828192,2021-01-05 17:45:00+00:00,0
460,1511.0740651604633,2021-01-05 18:00:00+00:00,0
461,1553.722306874877,2021-01-05 18:15:00+00:00,0
462,1283.396548589291,2021-01-05 18:30:00+00:00,0
463,2147.2420327583472,2021-01-05 18:45:00+00:00,0
464,1422.8370320181184,2021-01-05 19:00:00+00:00,0
465,2004.751190889804,2021-01-05 19:15:00+00:00,0
466,1525.459808172759,2021-01-05 19:30:00+00:00,0
467,1324.8978878011933,2021-01-05 19:45:00+00:00,0
468,1358.3745063955507,2021-01-05 20:00:00+00:00,0
469,2298.3981291473165,2021-01-05 20:15:00+00:00,0
470,1478.432642744332,2021-01-05 20:30:00+00:00,0
471,1378.319210918722,2021-01-05 20:45:00+00:00,0
